,App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Application Type,Country Count,Countries
8498,Jillian Michaels | Fitness App,PEGI 3,0.0,True,4.6,5380,https://play.google.com/store/apps/details?id=com.emdigital.jillianmichaels,"Jun 14, 2022","Feb 24, 2017","500,000+",4.7.5,HEALTH AND FITNESS,1,CZ
8537,Home Workout for Men - Bodybuilding,PEGI 3,0.0,True,4.6,76300,https://play.google.com/store/apps/details?id=homeworkout.homeworkouts.workoutathome.musclebuilding,"May 5, 2022","Jan 10, 2018","10,000,000+",1.0.16,HEALTH AND FITNESS,1,YT
8644,The Wonder Weeks - Back To You,PEGI 3,0.0,True,3.0,138,https://play.google.com/store/apps/details?id=com.domustechnica.backtoyou,"Jun 7, 2022","Mar 8, 2021","10,000+",2.0.8,HEALTH AND FITNESS,1,LT
8648,mybe,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.appside.mybe,"May 26, 2022","Apr 10, 2022","1,000+",1.0.17.mybe,HEALTH AND FITNESS,1,LT
8658,WOWBODY - fitness and training,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.wowbody.production,"Jun 6, 2022","Jan 31, 2022","10,000+",1.0.23,HEALTH AND FITNESS,2,"LT,EE"
8666,Seven - 7 Minute Workout,PEGI 3,0.0,True,4.4,91900,https://play.google.com/store/apps/details?id=se.perigee.android.seven,"Jun 16, 2022","Apr 18, 2014","5,000,000+",9.14.0,HEALTH AND FITNESS,2,"LT,CY"
8668,Vibrator Strong: Vibration App,PEGI 3,0.0,True,4.1,24900,https://play.google.com/store/apps/details?id=com.vibrator.massage,"Apr 5, 2022","Jan 20, 2020","5,000,000+",1.2.6,HEALTH AND FITNESS,3,"LT,LV,EE"
8669,#walk15 – Useful Steps App,PEGI 3,0.0,True,2.6,1630,https://play.google.com/store/apps/details?id=de.walk15.pedometer,"Jun 16, 2022","Mar 11, 2018","100,000+",5.8.0,HEALTH AND FITNESS,2,"LT,LV"
8679,MadMuscles,PEGI 3,0.0,True,4.9,5150,https://play.google.com/store/apps/details?id=com.amomedia.madmuscles,"Jun 21, 2022","Nov 6, 2020","100,000+",2.4.1,HEALTH AND FITNESS,1,LT
8680,Heart Rate Monitor Plus,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.teartuateoponfitovlus,"Apr 15, 2022","Apr 15, 2022","10,000+",1.0.0,HEALTH AND FITNESS,2,"LT,LV"
8711,Map My Fitness Workout Trainer,PEGI 3,0.0,True,4.6,60500,https://play.google.com/store/apps/details?id=com.mapmyfitness.android2,"Jun 21, 2022","Apr 8, 2011","1,000,000+",22.13.0,HEALTH AND FITNESS,1,LT
8714,HealthForYou,PEGI 3,0.0,False,3.6,33500,https://play.google.com/store/apps/details?id=com.hansdinslage.connect.HealthForYou,"Dec 16, 2021","Dec 1, 2017","1,000,000+",2.0.1,HEALTH AND FITNESS,1,LT
8732,"DDP YOGA NOW - Workouts, Motivation & Tracking",PEGI 12,0.0,True,4.9,13000,https://play.google.com/store/apps/details?id=com.ddpyoga.android,"Jun 16, 2022","Nov 5, 2015","500,000+",1.0.4349.0,HEALTH AND FITNESS,1,LT
8745,Cycling — Bike Tracker,PEGI 3,0.0,True,4.6,82700,https://play.google.com/store/apps/details?id=com.zeopoxa.fitness.cycling.bike,"Jun 4, 2022","Jul 22, 2016","5,000,000+",1.3.19,HEALTH AND FITNESS,2,"LT,HR"
8748,Kudo Coach: Cycling Training Plan,PEGI 3,0.0,True,4.8,614,https://play.google.com/store/apps/details?id=coach.kudo.training,"Jan 15, 2022","Apr 17, 2019","10,000+",3.5.22,HEALTH AND FITNESS,1,LT
8783,Clover - Period Tracker,PEGI 3,0.0,True,4.6,130000,https://play.google.com/store/apps/details?id=com.wachanga.womancalendar,"Jun 16, 2022","Aug 27, 2018","1,000,000+",2.40.0,HEALTH AND FITNESS,6,"LV,BG,SK,SI,EE,HU"
8808,AlbonApp,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.albonapp,"May 16, 2022","Feb 10, 2022",100+,1.1.20,HEALTH AND FITNESS,1,LV
8818,Gym Latvija,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.perfectgym.perfectgymgo2.gymlatvija,"Jun 23, 2022","Sep 28, 2020","1,000+",1.18.0.001,HEALTH AND FITNESS,1,LV
8831,Voice – проще медитаций,PEGI 3,0.0,True,5.0,20600,https://play.google.com/store/apps/details?id=app.voicestories.android,"Feb 1, 2022","Oct 26, 2021","100,000+",2.1.30,HEALTH AND FITNESS,1,LV
8833,Food Diary See How You Eat App,PEGI 3,0.0,True,3.8,1370,https://play.google.com/store/apps/details?id=fi.seehowyoueat.shye,"Jun 11, 2022","Apr 5, 2016","100,000+",3.1.1414,HEALTH AND FITNESS,1,LV
8841,Miervidi,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.miervidi.app,"Apr 7, 2022","Jan 18, 2019","5,000+",1.1.2,HEALTH AND FITNESS,1,LV
8844,Coach M,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.coachm.app,"Jun 13, 2022","May 30, 2022",100+,1.1,HEALTH AND FITNESS,1,LV
8858,Baby2Body: Pregnancy Wellness,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.baby2bodylimited.android,"May 16, 2022","Dec 31, 2021","100,000+",0.4.8,HEALTH AND FITNESS,3,"LV,RO,EE"
8870,BENU Aptieka,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=lv.benu.app,"Jan 28, 2022","Dec 1, 2021","1,000+",3.0.3,HEALTH AND FITNESS,1,LV
8878,Running App - GPS Run Tracker,PEGI 3,0.0,True,4.8,211000,https://play.google.com/store/apps/details?id=running.tracker.gps.map,"May 21, 2022","Jun 20, 2019","10,000,000+",1.3.0,HEALTH AND FITNESS,3,"CY,HR,HU"
8891,MadFit: Workout At Home,PEGI 3,0.0,True,4.4,924,https://play.google.com/store/apps/details?id=nz.co.madfit,"Apr 4, 2022","Jul 30, 2021","100,000+",01.03.04,HEALTH AND FITNESS,2,"CY,BG"
8893,My Fitness Trainer,PEGI 3,0.0,True,1.9,188,https://play.google.com/store/apps/details?id=eu.dscompass.myfitnesstrainer_app,"May 26, 2022","May 4, 2018","10,000+",0.0.991.0,HEALTH AND FITNESS,1,CY
8895,Prosto: Медитация и Сон,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.prostoapp,"Jun 8, 2022","Sep 13, 2020","100,000+",1.0,HEALTH AND FITNESS,1,CY
8927,Fitonomy - Personal Trainer,PEGI 3,0.0,True,3.4,20600,https://play.google.com/store/apps/details?id=com.fitonomy.health.fitness,"Jun 23, 2022","Nov 22, 2016","1,000,000+",6.2.7,HEALTH AND FITNESS,2,"CY,SK"
8939,CovPass Cyprus,PEGI 3,0.0,False,1.9,1100,https://play.google.com/store/apps/details?id=cy.gov.eudcc.app.wallet.android,"Aug 11, 2021","Jun 29, 2021","100,000+",1.0.7,HEALTH AND FITNESS,1,CY
8942,Body Goals by Kady McDermott,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.bodygoalsbykady.KadyBodyGoals,"May 26, 2022","Mar 1, 2022",100+,1.3,HEALTH AND FITNESS,1,CY
8943,FitHim: Workout for Men,PEGI 3,0.0,True,3.8,1310,https://play.google.com/store/apps/details?id=com.appforces.fitHim.android,"Oct 19, 2021","Oct 2, 2020","100,000+",1.9,HEALTH AND FITNESS,2,"CY,HR"
8945,"Йога,Упражнения для Беременных",PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.momslab.app,"Jun 3, 2022","Dec 16, 2020","50,000+",0.9.52,HEALTH AND FITNESS,1,CY
8959,FitHer: Workout for women,PEGI 3,0.0,True,4.5,1350,https://play.google.com/store/apps/details?id=com.taskoob.fitHer.android,"Oct 7, 2021","Sep 9, 2020","100,000+",2.2,HEALTH AND FITNESS,1,CY
8963,Wahoo SYSTM,PEGI 3,0.0,True,3.1,241,https://play.google.com/store/apps/details?id=com.WahooFitness.SYSTM,"Jun 21, 2022","Sep 13, 2021","100,000+",7.37.0,HEALTH AND FITNESS,1,CY
8972,Dancebit: Weight Loss at Home,PEGI 3,0.0,True,3.3,527,https://play.google.com/store/apps/details?id=dance.workout.home.fitness,"May 25, 2022","Nov 29, 2021","10,000+",1.5.0,HEALTH AND FITNESS,3,"CY,IS,RO"
8973,Cycling Diet,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.kilogroup.cyclingdiet,"Feb 13, 2022","Aug 26, 2021","1,000+",0.2.2,HEALTH AND FITNESS,1,CY
8992,Dance Fitness with Jessica,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.dfwj,"Jun 9, 2022","Feb 27, 2020","100,000+",7.602.1,HEALTH AND FITNESS,1,CY
8996,Stretch Exercise - Flexibility,PEGI 3,0.0,True,4.9,94100,https://play.google.com/store/apps/details?id=stretching.stretch.exercises.back,"Mar 3, 2022","Jul 27, 2018","10,000,000+",1.2.1,HEALTH AND FITNESS,1,CY
9094,"Wysa: Anxiety, therapy chatbot",PEGI 3,0.0,True,4.7,122000,https://play.google.com/store/apps/details?id=bot.touchkin,"Jun 9, 2022","Oct 6, 2016","1,000,000+",3.0.4,HEALTH AND FITNESS,2,"WF,HR"
9137,Sweat Sessions x Aubre Winters,PEGI 16,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.sweatsessionsstudio,"Jan 5, 2022","Sep 10, 2021",50+,7.207.1,HEALTH AND FITNESS,1,BG
9149,MedUNIQA - Bulgaria,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.meduniqa.twa,"Apr 28, 2020","Apr 28, 2020","10,000+",1.0.0,HEALTH AND FITNESS,1,BG
9157,Wispence,PEGI 12,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.wispence.wispence,"Jun 16, 2022","Mar 17, 2020","50,000+",1.20.0,HEALTH AND FITNESS,1,BG
9167,Six Pack in 30 Days,PEGI 3,0.0,True,4.7,57400,https://play.google.com/store/apps/details?id=com.taka.sixpack,"Mar 23, 2022","Aug 13, 2017","5,000,000+",1.6.15,HEALTH AND FITNESS,1,BG
9171,"Snore Free : Stop Snoring Gym, Deep Sleep Solution",PEGI 3,0.0,True,2.8,254,https://play.google.com/store/apps/details?id=me.snorefree,"Mar 2, 2022","Jul 5, 2019","100,000+",2.0.23,HEALTH AND FITNESS,1,BG
9176,Dietary Calorie Counter,PEGI 3,0.0,True,4.8,4230,https://play.google.com/store/apps/details?id=com.marian.caloriecounter,"Jun 18, 2022","May 28, 2014","100,000+",6.17.1,HEALTH AND FITNESS,1,BG
9181,VERV: Home Fitness Workout,PEGI 3,0.0,True,3.4,1460,https://play.google.com/store/apps/details?id=verv.health.fitness.workout.weight.loss,"Jun 20, 2022","Nov 17, 2020","1,000,000+",1.8,HEALTH AND FITNESS,3,"BG,PT,IS"
9187,Hero WOD: Crossfit WOD Creator,PEGI 3,0.0,True,4.6,775,https://play.google.com/store/apps/details?id=com.crosstrainingheroes.training,"Apr 16, 2022","Sep 4, 2020","100,000+",1.0.4,HEALTH AND FITNESS,1,BG
9194,myTeleDoc,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=global.teledoc.production,"Jun 15, 2022","Jan 11, 2021","100,000+",2.5.0,HEALTH AND FITNESS,1,BG
9197,Emily Skye FIT,PEGI 3,0.0,True,4.8,900,https://play.google.com/store/apps/details?id=com.emilyskyefit.app,"Jun 21, 2022","Sep 7, 2020","10,000+",4.11.0.20220527.1,HEALTH AND FITNESS,1,BG
9206,"Eve Period Tracker - Love, Sex & Relationships App",None,0.0,True,4.0,25800,https://play.google.com/store/apps/details?id=com.glow.android.eve,"May 27, 2022","Feb 1, 2016","1,000,000+",4.5.0,HEALTH AND FITNESS,1,BG
9219,FEIA Pregnancy,PEGI 3,0.0,True,4.3,1670,https://play.google.com/store/apps/details?id=bg.feia.Pregnancy,"Jul 5, 2019","Mar 20, 2018","50,000+",2.2,HEALTH AND FITNESS,1,BG
9235,Fitness & Bodybuilding,PEGI 3,0.0,True,4.8,196000,https://play.google.com/store/apps/details?id=softin.my.fast.fitness,"Jun 23, 2022","Jul 19, 2015","10,000,000+",3.1.7,HEALTH AND FITNESS,1,BG
9240,Welltory: Heart Rate Monitor,PEGI 3,0.0,True,4.2,19700,https://play.google.com/store/apps/details?id=com.welltory.client.android,"Jun 23, 2022","Feb 10, 2017","1,000,000+",4.0.2,HEALTH AND FITNESS,2,"BG,HR"
9264,My Helan,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=be.defimedia.android.partena,"May 23, 2022","Oct 8, 2015","100,000+",8.17.2,HEALTH AND FITNESS,1,BE
9292,Start 2 Run,PEGI 3,0.0,True,3.5,2180,https://play.google.com/store/apps/details?id=be.energylab.start2run,"Feb 7, 2022","Oct 1, 2013","100,000+",4.11,HEALTH AND FITNESS,1,BE
9307,RouteYou,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.routeyou.www.twa,"Mar 30, 2021","Mar 30, 2021","100,000+",1.0.0.0,HEALTH AND FITNESS,1,BE
9317,Partenamut,PEGI 3,0.0,False,4.4,3290,https://play.google.com/store/apps/details?id=be.defimedia.android.partenamut,"May 23, 2022","Dec 1, 2014","100,000+",8.17.2,HEALTH AND FITNESS,1,BE
9327,Mijn CM,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=be.cm.cmapp,"Feb 17, 2022","Dec 21, 2020","100,000+",5.21.2,HEALTH AND FITNESS,1,BE
9330,MyClubPlannerNew,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.myclubplanner.app,"Jun 20, 2022","Sep 28, 2021","10,000+",6.3,HEALTH AND FITNESS,1,BE
9346,Solidaris,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=be.emut,"May 17, 2022","Mar 21, 2019","100,000+",3.4.0,HEALTH AND FITNESS,1,BE
9364,My Medicines,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=be.health.vidis,"Apr 13, 2022","May 3, 2022","10,000+",1.1.3,HEALTH AND FITNESS,1,BE
9373,BOOST!,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=be.nextapps.boost,"May 27, 2022","Dec 22, 2020","10,000+",1.9.1,HEALTH AND FITNESS,1,BE
9591,Lefun Health,PEGI 3,0.0,False,2.4,89700,https://play.google.com/store/apps/details?id=com.tjd.tjdmainS2,"Apr 14, 2022","Jun 20, 2018","10,000,000+",3.02,HEALTH AND FITNESS,1,NC
9752,Bluelight Filter Pro - Night Mode,PEGI 3,2.69,False,3.2,288,https://play.google.com/store/apps/details?id=com.eyefilter.nightmode.bluelightfilterpro,"Jul 23, 2018","Jul 21, 2017","1,000+",1.4.3,HEALTH AND FITNESS,2,"AX,LI"
9806,Mind Monitor,PEGI 3,14.99,False,4.2,364,https://play.google.com/store/apps/details?id=com.sonicPenguins.museMonitor,"Nov 29, 2019","Feb 11, 2015","10,000+",2.2.1,HEALTH AND FITNESS,1,LI
9904,Gravid - følg udviklingen,PEGI 3,3.79,False,0.0,0,https://play.google.com/store/apps/details?id=dk.kfs.gravid.paid,"Apr 4, 2022","Jan 20, 2020","1,000+",1.1.2,HEALTH AND FITNESS,1,LI
9911,Nährwert-Rechner,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.konang.naehrwertrechner,"Jun 14, 2022",,100+,4.0.0,HEALTH AND FITNESS,1,DE
9921,Ernährung Pro,PEGI 3,0.89,False,0.0,0,https://play.google.com/store/apps/details?id=de.sk.foodwatch,"Mar 25, 2022","Jul 6, 2012","10,000+",1.14.6,HEALTH AND FITNESS,1,DE
9922,performAll,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=rohana.artletics,"Jun 9, 2022","May 30, 2022","10,000+",1.1.0,HEALTH AND FITNESS,1,DE
9930,Fitness Point Pro,PEGI 3,5.49,True,4.2,6190,https://play.google.com/store/apps/details?id=com.pro.fitness.point,"Apr 17, 2022","Aug 16, 2014","10,000+",3.6.2,HEALTH AND FITNESS,1,DE
9935,TK-App,PEGI 3,0.0,False,4.6,83100,https://play.google.com/store/apps/details?id=de.tk.tkapp,"Jun 3, 2022","Mar 6, 2017","1,000,000+",4.8.0,HEALTH AND FITNESS,1,DE
9936,AnyUp: Training plan,PEGI 3,1.09,False,0.0,0,https://play.google.com/store/apps/details?id=mita988.denis.workoutoftheday,"Jun 15, 2022","Oct 8, 2018",100+,1.213,HEALTH AND FITNESS,1,DE
9943,BARMER-App,PEGI 3,0.0,False,4.0,45900,https://play.google.com/store/apps/details?id=de.barmergek.serviceapp,"May 19, 2022","Apr 28, 2016","1,000,000+",4.3.7,HEALTH AND FITNESS,1,DE
9945,Alpha Progression Gym Logger,PEGI 3,0.0,True,4.9,2650,https://play.google.com/store/apps/details?id=com.alphaprogression.alphaprogression,"Apr 24, 2022","Dec 16, 2019","100,000+",2.14.1,HEALTH AND FITNESS,1,DE
9950,ADAC Medical,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=de.adac.ehealth,"Dec 2, 2021","Oct 13, 2021","100,000+",1.1.0.1680-b1b73cab6,HEALTH AND FITNESS,1,DE
9951,Erste Hilfe DRK,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=de.bitsz.android.drkapp,"Aug 5, 2020",,"10,000+",1.30,HEALTH AND FITNESS,1,DE
9957,myFoodDoctor,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=de.myfooddoctor.app,"Apr 26, 2022",,"10,000+",1.2.3,HEALTH AND FITNESS,1,DE
9961,Physiotherapy Assessment App,PEGI 3,34.49,False,3.8,62,https://play.google.com/store/apps/details?id=com.physiotutors.assessment.app,"Nov 1, 2021","Jan 13, 2018","1,000+",4.0.0,HEALTH AND FITNESS,1,DE
9967,CovPassCheck,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=de.rki.covpass.checkapp,"Jun 17, 2022",,"1,000,000+",1.27.0,HEALTH AND FITNESS,1,DE
9985,Heart Rate Monitor: Pulse,PEGI 3,0.0,True,4.4,3910,https://play.google.com/store/apps/details?id=net.magictool.heartratepluse,"Mar 10, 2022","Sep 9, 2021","500,000+",1.7.3,HEALTH AND FITNESS,1,DE
9987,Meine AOK,PEGI 3,0.0,False,4.4,89200,https://play.google.com/store/apps/details?id=de.aoksystems.amg,"Jun 20, 2022","Jul 30, 2019","1,000,000+",4.19.0_final,HEALTH AND FITNESS,1,DE
9988,Rebalance your Metabolism,PEGI 3,3.09,False,4.2,511,https://play.google.com/store/apps/details?id=de.kainzwerbe.stkur,"Mar 1, 2021","Feb 6, 2015","10,000+",1.2.7,HEALTH AND FITNESS,1,DE
9992,Lab Values,PEGI 3,2.19,False,0.0,0,https://play.google.com/store/apps/details?id=de.sammysoft.labor.pro,"May 18, 2022","Mar 24, 2017","1,000+",6.5,HEALTH AND FITNESS,1,DE
9995,Vagusvit Home,PEGI 3,8.49,False,0.0,0,https://play.google.com/store/apps/details?id=de.smartasapps.vagusvit,"May 13, 2020","Oct 4, 2016","1,000+",1.1.5,HEALTH AND FITNESS,1,DE
9998,iEatWell Premium:Food Diary&Journal Healthy Eating,PEGI 3,1.79,False,0.0,0,https://play.google.com/store/apps/details?id=com.overseasolutions.ieatwell.pro,"Sep 18, 2018","May 9, 2017","1,000+",1.49,HEALTH AND FITNESS,1,DE
10009,Liebscher & Bracht App,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=tv.uscreen.liebscherbrachtpremium,"May 23, 2022","Apr 13, 2020","50,000+",3.6.0,HEALTH AND FITNESS,1,DE
10015,KH-App Pro,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.maj.kohlenhydratekey,"Nov 18, 2021",,"5,000+",1.7.14,HEALTH AND FITNESS,1,DE
10019,Progressive Muskelentspannung,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=appinventor.ai_bodymindpower.PME,"Jun 13, 2022","Jan 21, 2016","5,000+",5.5.1,HEALTH AND FITNESS,1,DE
10022,Low Carb Tracker & Recipes App,PEGI 3,0.0,True,4.1,3500,https://play.google.com/store/apps/details?id=abnehm.app.low.carb,"May 11, 2022","Aug 16, 2017","500,000+",2.12.4,HEALTH AND FITNESS,1,DE
10024,Autogenes Training ׀ AT-Profi,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=appinventor.ai_bodymindpower.AT_klassisch,"Jun 7, 2022","Mar 3, 2016","5,000+",7.82,HEALTH AND FITNESS,1,DE
10026,CovPass,PEGI 3,0.0,False,4.0,101000,https://play.google.com/store/apps/details?id=de.rki.covpass.app,"Jun 17, 2022",,"10,000,000+",1.27.0,HEALTH AND FITNESS,1,DE
10158,Airway Gym,PEGI 3,4.79,False,0.0,0,https://play.google.com/store/apps/details?id=app.airwaygym,"Mar 7, 2022","Oct 7, 2018","1,000+",2.12.0,HEALTH AND FITNESS,2,"GI,ES"
10304,Joggo,PEGI 3,0.0,True,3.6,616,https://play.google.com/store/apps/details?id=com.innodiets.joggo,"Jun 21, 2022","Jun 9, 2021","50,000+",1.6.16,HEALTH AND FITNESS,1,IT
10306,Fascicolo Sanitario,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=it.lispa.app.mobile.appfse,"Apr 5, 2022",,"500,000+",3.2.7,HEALTH AND FITNESS,1,IT
10313,Fit is Beauty,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.prod.fitisbeauty,"Jun 1, 2022",,"1,000+",1.0.5,HEALTH AND FITNESS,1,IT
10322,Buddyfit,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=it.tripix.buddyfit,"Jun 8, 2022","Sep 29, 2021","100,000+",5.2.19,HEALTH AND FITNESS,1,IT
10328,"CYBEROBICS: Fitness Workout, HIIT, Yoga & Cycling",PEGI 3,0.0,True,3.9,2440,https://play.google.com/store/apps/details?id=tv.accedo.ott.flow.cyberobics.now,"Mar 30, 2022","Jul 19, 2018","1,000,000+",Varies with device,HEALTH AND FITNESS,1,IT
10330,CombiYou,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.curarsiconilcibo.combiyou,"May 3, 2022","Nov 23, 2020","10,000+",2.0.41,HEALTH AND FITNESS,1,IT
10341,Melarossa Dieta Personalizzata,PEGI 3,0.0,True,4.5,220000,https://play.google.com/store/apps/details?id=cx.grapho.melarossa,"May 30, 2022","Dec 12, 2013","1,000,000+",5.2.7,HEALTH AND FITNESS,1,IT
10343,Cotto al Dente,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=it.cottoaldente.android,"Jun 14, 2022","Jul 24, 2020","50,000+",1.1.27,HEALTH AND FITNESS,1,IT
10351,VerificaC19,PEGI 3,0.0,False,2.5,36900,https://play.google.com/store/apps/details?id=it.ministerodellasalute.verificaC19,"Jun 9, 2022","Jun 17, 2021","5,000,000+",1.3.2,HEALTH AND FITNESS,1,IT
10360,112 Where ARE U,PEGI 3,0.0,False,2.6,5600,https://play.google.com/store/apps/details?id=it.Beta80Group.whereareu,"Nov 24, 2021","Jul 29, 2014","1,000,000+",3.5.1.0,HEALTH AND FITNESS,1,IT
10373,Mindroid PRO Unlock,PEGI 3,2.99,False,4.3,1450,https://play.google.com/store/apps/details?id=com.urbandroid.mind.unlock,"Apr 27, 2022","Jan 12, 2013","50,000+",1.7,HEALTH AND FITNESS,1,IT
10385,Synctuition MindSpa Meditation,PEGI 3,0.0,True,4.1,16000,https://play.google.com/store/apps/details?id=com.synctuition.synctuition,"Jun 1, 2022","Dec 7, 2018","1,000,000+",3.32.10,HEALTH AND FITNESS,2,"HR,HU"
10396,MySpine (Moja Kralježnica),PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=org.marker.MySpine,"Jun 12, 2022","Mar 27, 2022","5,000+",1.4.3,HEALTH AND FITNESS,1,HR
10405,McGregor FAST,PEGI 3,0.0,True,4.6,1300,https://play.google.com/store/apps/details?id=com.fitlab.fast,"Jun 1, 2022","Dec 17, 2020","100,000+",2.0.1,HEALTH AND FITNESS,1,HR
10417,Believe by Kim French,PEGI 3,0.0,True,5.0,128,https://play.google.com/store/apps/details?id=com.kimfrenchfitness.KimFrench,"Apr 20, 2022","Dec 7, 2021","5,000+",2.0,HEALTH AND FITNESS,1,HR
10428,CovidGO,PEGI 3,0.0,False,1.3,1890,https://play.google.com/store/apps/details?id=hr.akd.dzp,"Jan 31, 2022","Jun 18, 2021","500,000+",2.1,HEALTH AND FITNESS,1,HR
10442,Fertility Friend Ovulation App,PEGI 3,0.0,True,4.7,17200,https://play.google.com/store/apps/details?id=com.tamtris.fertilityfriend,"May 11, 2022","Apr 28, 2011","1,000,000+",11.51,HEALTH AND FITNESS,1,HR
10451,Daily Thrive by Vicky Justiz,PEGI 3,0.0,True,4.9,213,https://play.google.com/store/apps/details?id=com.vickyjustiz,"Apr 25, 2022","Jan 6, 2021","10,000+",12001,HEALTH AND FITNESS,1,HR
10464,Yoga For BJJ,PEGI 3,0.0,True,4.7,129,https://play.google.com/store/apps/details?id=com.yogaforbjj.YogaForBJJ,"Apr 27, 2022","Mar 3, 2019","10,000+",3.5.0,HEALTH AND FITNESS,1,HR
10482,Meddox,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=hr.meddox.dev,"Mar 23, 2022","Jun 18, 2021","10,000+",1.4.2,HEALTH AND FITNESS,1,HR
10496,Metriport - Tracker & Lifelog,PEGI 3,0.0,True,3.5,91,https://play.google.com/store/apps/details?id=com.metriport.metriport,"Jun 20, 2022","Dec 15, 2021","1,000+",1.3.9,HEALTH AND FITNESS,1,HR
10506,My São João,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.seamlink.gatewaybox.chsj,"Jun 2, 2022","Jan 19, 2021","50,000+",1.7.5,HEALTH AND FITNESS,1,PT
